model,checkpoint,eng_acc,nld_acc,spa_acc,fra_acc,rus_acc,ita_acc,por_acc,tur_acc,ara_acc,deu_acc,eng_se,nld_se,spa_se,fra_se,rus_se,ita_se,por_se,tur_se,ara_se,deu_se,source_path
HPLT/hplt2c_ara_checkpoints,checkpoint_0024000,0.8324675324675325,0.622050622050622,0.7371113734750099,0.8320251177394035,0.5375782881002088,0.5838612870956985,0.6597769028871391,0.6716417910447762,0.9629629629629628,0.7197563098346388,0.0134582249198563,0.0100428862806686,0.0087327318011186,0.0074061188900392,0.008054289179157,0.00900089441161,0.0085816929089579,0.0112517148984292,0.0054179472313118,0.0093688362804417,multiblimp/results/HPLT/hplt2c_ara_checkpoints/checkpoint_0024000/all.csv
HPLT/hplt2c_ara_checkpoints,checkpoint_0025000,0.8324675324675325,0.6400686400686401,0.717827626918536,0.8226059654631083,0.5511482254697286,0.5801933977992664,0.6692913385826772,0.6406429391504018,0.9629629629629628,0.7323759791122716,0.0134582249198563,0.009941501484544,0.008928222345501,0.0075677316043608,0.0080347603876062,0.0090120333572144,0.0085216345540472,0.0114960074851333,0.0054179472313118,0.0092353759526495,multiblimp/results/HPLT/hplt2c_ara_checkpoints/checkpoint_0025000/all.csv
HPLT/hplt2c_ara_checkpoints,checkpoint_0026000,0.8493506493506493,0.6439296439296439,0.7410468319559229,0.8237833594976453,0.5334029227557411,0.5798599533177726,0.6738845144356955,0.682548794489093,0.9637860082304528,0.7245430809399478,0.01289085671129,0.0099178145209874,0.0086902267660392,0.0075479715457481,0.0080590890083762,0.0090130206256815,0.0084912371002853,0.0111527320184629,0.0053596986102893,0.0093193138398024,multiblimp/results/HPLT/hplt2c_ara_checkpoints/checkpoint_0026000/all.csv
HPLT/hplt2c_ara_checkpoints,checkpoint_0027000,0.8467532467532467,0.6336336336336337,0.7469500196772924,0.8249607535321821,0.5365344467640919,0.5851950650216738,0.6643700787401575,0.6590126291618829,0.9670781893004116,0.7515230635335074,0.0129816146648481,0.0099794308395159,0.008624751541377,0.0075280873508226,0.0080555423515859,0.0089967168420835,0.0085531854132579,0.011357740467319,0.0051189927217639,0.0090144490075544,multiblimp/results/HPLT/hplt2c_ara_checkpoints/checkpoint_0027000/all.csv
HPLT/hplt2c_ara_checkpoints,checkpoint_0028000,0.8285714285714286,0.6340626340626341,0.7406532861078315,0.815149136577708,0.5420146137787056,0.5781927309103034,0.6620734908136483,0.6492537313432836,0.9670781893004116,0.7458659704090513,0.0135819215368024,0.0099769620974195,0.0086945181670534,0.0076900571320888,0.0080485668959483,0.0090178936794058,0.0085675520055195,0.0114335127809486,0.0051189927217639,0.0090821107982268,multiblimp/results/HPLT/hplt2c_ara_checkpoints/checkpoint_0028000/all.csv
HPLT/hplt2c_ara_checkpoints,checkpoint_0029000,0.8103896103896104,0.6302016302016302,0.738685556867375,0.8135792778649922,0.5268789144050104,0.588862954318106,0.6614173228346457,0.6636050516647531,0.9670781893004116,0.7354221061792864,0.0141264369347111,0.0099988745718665,0.0087158385807475,0.0077152023390526,0.008065453856956,0.0089848780994201,0.0085716152439349,0.0113202364715317,0.0051189927217639,0.0092017431258671,multiblimp/results/HPLT/hplt2c_ara_checkpoints/checkpoint_0029000/all.csv
HPLT/hplt2c_ara_checkpoints,checkpoint_0030000,0.8428571428571429,0.6628056628056628,0.7418339236521054,0.8163265306122449,0.5467118997912317,0.5981993997999333,0.6729002624671916,0.6664753157290471,0.9637860082304528,0.7275892080069626,0.0131153216433139,0.0097917903118436,0.0086816165378778,0.0076710613933559,0.0080418074862302,0.0089524116593137,0.0084978285639,0.011296188999334,0.0053596986102893,0.0092871030950724,multiblimp/results/HPLT/hplt2c_ara_checkpoints/checkpoint_0030000/all.csv
HPLT/hplt2c_ara_checkpoints,checkpoint_0031000,0.8467532467532467,0.6134706134706135,0.730814639905549,0.8316326530612245,0.524008350730689,0.5958652884294765,0.6509186351706037,0.6681974741676234,0.9703703703703704,0.737597911227154,0.0129816146648481,0.0100859544840534,0.0087988721059342,0.0074130168784389,0.0080678166646654,0.0089608433975961,0.008634142337086,0.0112815346950985,0.0048645619224804,0.0091773748495903,multiblimp/results/HPLT/hplt2c_ara_checkpoints/checkpoint_0031000/all.csv
HPLT/hplt2c_ara_checkpoints,checkpoint_0032000,0.8558441558441559,0.6602316602316602,0.7343565525383707,0.8273155416012559,0.56758872651357,0.5808602867622541,0.6630577427821522,0.6458094144661309,0.9629629629629628,0.7101827676240209,0.012658087951442,0.0098099883229469,0.0087619487490222,0.00748794259014,0.0080029966342252,0.0090100461514981,0.0085614225957559,0.0114589973035957,0.0054179472313118,0.009463943857118,multiblimp/results/HPLT/hplt2c_ara_checkpoints/checkpoint_0032000/all.csv
HPLT/hplt2c_ara_checkpoints,checkpoint_0033000,0.8389610389610389,0.6413556413556414,0.7335694608421881,0.826138147566719,0.5443632567849687,0.5675225075025009,0.6666666666666666,0.669345579793341,0.965432098765432,0.7236727589208007,0.0132461910264679,0.0099336836389073,0.0087702160226405,0.0075080780333064,0.0080452773632501,0.0090465933151874,0.008538591992976,0.0112716706603071,0.0052409405619912,0.009328416978417,multiblimp/results/HPLT/hplt2c_ara_checkpoints/checkpoint_0033000/all.csv
HPLT/hplt2c_ara_checkpoints,checkpoint_0034000,0.8636363636363636,0.6374946374946375,0.743801652892562,0.8284929356357927,0.5375782881002088,0.5998666222074025,0.651246719160105,0.6802525832376579,0.965432098765432,0.7384682332463012,0.0123671430543352,0.0099569046655667,0.0086599303440782,0.0074676800010885,0.008054289179157,0.0089462598019755,0.0086322586319578,0.0111741512810584,0.0052409405619912,0.0091675464820056,multiblimp/results/HPLT/hplt2c_ara_checkpoints/checkpoint_0034000/all.csv
HPLT/hplt2c_ara_checkpoints,checkpoint_0035000,0.8545454545454545,0.6713856713856714,0.747737111373475,0.8288854003139717,0.5493215031315241,0.596865621873958,0.6742125984251969,0.6808266360505166,0.9637860082304528,0.7476066144473456,0.0127053276820393,0.0097287746866805,0.0086158636544762,0.0074608973712357,0.0080377402678862,0.0089572556014082,0.0084890304883343,0.0111688257226169,0.0053596986102893,0.0090615092893711,multiblimp/results/HPLT/hplt2c_ara_checkpoints/checkpoint_0035000/all.csv
HPLT/hplt2c_ara_checkpoints,checkpoint_0036000,0.8519480519480519,0.6576576576576577,0.7469500196772924,0.8390894819466248,0.5498434237995825,0.6135378459486496,0.6653543307086615,0.6601607347876005,0.968724279835391,0.7180156657963447,0.012798770676051,0.0098278634303766,0.008624751541377,0.0072794177497907,0.0080369000424453,0.0088917231227967,0.0085469589324743,0.0113484761044048,0.0049936214040092,0.0093865162969517,multiblimp/results/HPLT/hplt2c_ara_checkpoints/checkpoint_0036000/all.csv
HPLT/hplt2c_ara_checkpoints,checkpoint_0037000,0.8467532467532467,0.6542256542256543,0.7378984651711924,0.8351648351648352,0.5422755741127349,0.5998666222074025,0.6571522309711286,0.669345579793341,0.9646090534979423,0.7463011314186249,0.0129816146648481,0.0098511976458369,0.0087243032526879,0.0073504058898844,0.0080482102912272,0.0089462598019755,0.0085975790155184,0.0112716706603071,0.005300704775545,0.0090769784221799,multiblimp/results/HPLT/hplt2c_ara_checkpoints/checkpoint_0037000/all.csv
HPLT/hplt2c_ara_checkpoints,checkpoint_0038000,0.8493506493506493,0.6241956241956242,0.7453758362849272,0.8288854003139717,0.5279227557411273,0.5951983994664888,0.6558398950131233,0.6923076923076923,0.9679012345679012,0.7245430809399478,0.01289085671129,0.0100315984452239,0.0086424152633968,0.0074608973712357,0.0080645283729966,0.0089632137826476,0.0086054125814101,0.0110581842734483,0.0050567507492243,0.0093193138398024,multiblimp/results/HPLT/hplt2c_ara_checkpoints/checkpoint_0038000/all.csv
HPLT/hplt2c_ara_checkpoints,checkpoint_0039000,0.8818181818181818,0.6628056628056628,0.7508854781582054,0.8167189952904239,0.5454070981210856,0.596865621873958,0.6535433070866141,0.6802525832376579,0.9679012345679012,0.7506527415143603,0.0116337438018948,0.0097917903118436,0.0085799358868607,0.0076647032449337,0.0080437574740095,0.0089572556014082,0.0086189464443933,0.0111741512810584,0.0050567507492243,0.0090249919699217,multiblimp/results/HPLT/hplt2c_ara_checkpoints/checkpoint_0039000/all.csv
HPLT/hplt2c_ara_checkpoints,checkpoint_0040000,0.8532467532467533,0.6529386529386529,0.7382920110192838,0.8390894819466248,0.5409707724425887,0.5918639546515505,0.6889763779527559,0.687715269804822,0.9637860082304528,0.7523933855526544,0.0127522206530953,0.0098598016143984,0.0087200754387206,0.0072794177497907,0.0080499710804447,0.0089748084663459,0.0083847742074035,0.0111033909830073,0.0053596986102893,0.0090038570917117,multiblimp/results/HPLT/hplt2c_ara_checkpoints/checkpoint_0040000/all.csv
HPLT/hplt2c_ara_checkpoints,checkpoint_0041000,0.8792207792207792,0.6426426426426426,0.7524596615505706,0.8457613814756672,0.5456680584551148,0.5905301767255752,0.676509186351706,0.6756601607347876,0.9662551440329218,0.7476066144473456,0.0117435586437723,0.009925788046283,0.0085617446116356,0.0071551835147893,0.0080433719331862,0.0089793265413239,0.008473451420808,0.0112160575581314,0.0051803793069285,0.0090615092893711,multiblimp/results/HPLT/hplt2c_ara_checkpoints/checkpoint_0041000/all.csv
HPLT/hplt2c_ara_checkpoints,checkpoint_0042000,0.8779220779220779,0.6121836121836122,0.7552144824872098,0.8418367346938775,0.5508872651356994,0.5761920640213405,0.6709317585301837,0.677382319173364,0.9637860082304528,0.7497824194952132,0.0117978042761794,0.0100921289622956,0.0085295414128436,0.007228813758638,0.008035192787566,0.0090236022884143,0.0085108841447748,0.0112004877508983,0.0053596986102893,0.0090354861501761,multiblimp/results/HPLT/hplt2c_ara_checkpoints/checkpoint_0042000/all.csv
HPLT/hplt2c_ara_checkpoints,checkpoint_0043000,0.8701298701298701,0.6229086229086229,0.7465564738292011,0.8508634222919937,0.5634133611691023,0.5998666222074025,0.6804461942257218,0.6888633754305397,0.9613168724279836,0.752828546562228,0.0121143833819231,0.0100383962652063,0.0086291814567947,0.0070570354937319,0.0080119096114754,0.0089462598019755,0.008446200962094,0.011092208905565,0.0055323026864978,0.0089985427222479,multiblimp/results/HPLT/hplt2c_ara_checkpoints/checkpoint_0043000/all.csv
HPLT/hplt2c_ara_checkpoints,checkpoint_0044000,0.8857142857142857,0.6435006435006435,0.751672569854388,0.8485086342229199,0.5516701461377871,0.5785261753917973,0.693241469816273,0.6819747416762342,0.9695473251028808,0.7463011314186249,0.0114656171381367,0.0099204810335001,0.0085708592985568,0.0071026818478473,0.0080338888816798,0.0090169275025721,0.0083528197563243,0.0111581161194003,0.0049295705944704,0.0090769784221799,multiblimp/results/HPLT/hplt2c_ara_checkpoints/checkpoint_0044000/all.csv
HPLT/hplt2c_ara_checkpoints,checkpoint_0045000,0.8844155844155844,0.6499356499356499,0.7666273120818575,0.8598901098901099,0.5655010438413361,0.5855285095031677,0.6791338582677166,0.6888633754305397,0.9703703703703704,0.7589208006962577,0.0115221220571235,0.0098795686992246,0.0083910213359408,0.006876321303122,0.0080075253823761,0.0089956618432472,0.0084553610325629,0.011092208905565,0.0048645619224804,0.0089228396021216,multiblimp/results/HPLT/hplt2c_ara_checkpoints/checkpoint_0045000/all.csv
HPLT/hplt2c_ara_checkpoints,checkpoint_0046000,0.8974025974025974,0.6400686400686401,0.7705627705627706,0.8567503924646782,0.5634133611691023,0.588862954318106,0.6886482939632546,0.6785304247990815,0.9695473251028808,0.7693646649260226,0.0109349419429494,0.009941501484544,0.0083412977411699,0.0069402348153438,0.0080119096114754,0.0089848780994201,0.0083871977257327,0.011190011317429,0.0049295705944704,0.0087872711686074,multiblimp/results/HPLT/hplt2c_ara_checkpoints/checkpoint_0046000/all.csv
HPLT/hplt2c_ara_checkpoints,checkpoint_0047000,0.8961038961038961,0.6430716430716431,0.7619047619047619,0.8602825745682888,0.5647181628392485,0.598866288762921,0.687992125984252,0.6819747416762342,0.9703703703703704,0.7597911227154047,0.0109959675897791,0.0099231388729429,0.0084493512809396,0.0068682506891079,0.0080091863911968,0.0089499638509359,0.0083920300383952,0.0111581161194003,0.0048645619224804,0.0089118244310737,multiblimp/results/HPLT/hplt2c_ara_checkpoints/checkpoint_0047000/all.csv
HPLT/hplt2c_ara_checkpoints,checkpoint_0047684,,,,,,,,,,,,,,,,,,,,,multiblimp/results/HPLT/hplt2c_ara_checkpoints/checkpoint_0047684/all.csv
HPLT/hplt2c_ara_checkpoints,main,0.8974025974025974,0.6439296439296439,0.7634789452971271,0.8649921507064364,0.5652400835073069,0.5985328442814272,0.6929133858267716,0.682548794489093,0.968724279835391,0.7658833768494343,0.0109349419429494,0.0099178145209874,0.0084300684964259,0.0067699565424464,0.0080080813094562,0.0089511899097012,0.0083553074895166,0.0111527320184629,0.0049936214040092,0.0088332889118661,multiblimp/results/HPLT/hplt2c_ara_checkpoints/main/all.csv
HPLT/hplt2c_deu_checkpoints,checkpoint_0001000,0.638961038961039,0.5444015444015444,0.7036599763872491,0.6397174254317112,0.5448851774530271,0.5498499499833278,0.6299212598425197,0.6836969001148105,0.6691358024691358,0.8389904264577894,0.0173088757972539,0.010315247652336,0.0090588745978685,0.0095107771851265,0.0080445218728063,0.0090847402272832,0.0087454612570596,0.0111419050763464,0.0134987602028821,0.0076670684451226,multiblimp/results/HPLT/hplt2c_deu_checkpoints/checkpoint_0001000/all.csv
HPLT/hplt2c_deu_checkpoints,checkpoint_0002000,0.7415584415584415,0.640926640926641,0.6867375049193231,0.6934850863422292,0.5501043841336117,0.573191063687896,0.6269685039370079,0.6831228473019518,0.6814814814814815,0.9595300261096604,0.0157764216356494,0.0099362982169071,0.009201258923851,0.009133656113757,0.0080364765797555,0.0090318813668998,0.008759677794024,0.0111473283469364,0.0133661470259907,0.0041107468687359,multiblimp/results/HPLT/hplt2c_deu_checkpoints/checkpoint_0002000/all.csv
HPLT/hplt2c_deu_checkpoints,checkpoint_0003000,0.8025974025974026,0.6340626340626341,0.6989374262101535,0.7260596546310832,0.5451461377870563,0.5875291763921308,0.6295931758530183,0.6768082663605052,0.6493827160493827,0.9778067885117492,0.0143443192946779,0.0099769620974195,0.0091000797997824,0.0088351604325972,0.00804414078711,0.0089892426407599,0.0087470581626114,0.0112056969721053,0.0136892257097122,0.0030729931185637,multiblimp/results/HPLT/hplt2c_deu_checkpoints/checkpoint_0003000/all.csv
HPLT/hplt2c_deu_checkpoints,checkpoint_0004000,0.8272727272727273,0.6340626340626341,0.7012987012987013,0.728806907378336,0.5454070981210856,0.5871957319106369,0.6443569553805775,0.6549942594718714,0.671604938271605,0.9856396866840732,0.0136225825680261,0.0099769620974195,0.0090796214091379,0.0088073618578325,0.0080437574740095,0.0089903231355839,0.0086708752671254,0.0113895832202238,0.0134730868805627,0.0024817957504237,multiblimp/results/HPLT/hplt2c_deu_checkpoints/checkpoint_0004000/all.csv
HPLT/hplt2c_deu_checkpoints,checkpoint_0005000,0.8467532467532467,0.6585156585156585,0.7115308933490752,0.7448979591836735,0.5548016701461378,0.5775258419473158,0.6440288713910761,0.6653272101033295,0.6765432098765433,0.9821583986074848,0.0129816146648481,0.0098219408299386,0.0089876096695064,0.008635861067924,0.0080284719229006,0.0090198133917131,0.0086726650742488,0.0113058643226578,0.013420471281627,0.0027614213060231,multiblimp/results/HPLT/hplt2c_deu_checkpoints/checkpoint_0005000/all.csv
HPLT/hplt2c_deu_checkpoints,checkpoint_0006000,0.874025974025974,0.6675246675246675,0.7162534435261708,0.7692307692307693,0.5433194154488518,0.6068689563187729,0.6584645669291339,0.6802525832376579,0.6156378600823045,0.9895561357702348,0.0119579659236454,0.0097575826210219,0.0089432697188279,0.0083467530254148,0.0080467616290863,0.0089192409810666,0.0085896725252211,0.0111741512810584,0.0139554814021262,0.0021206832907215,multiblimp/results/HPLT/hplt2c_deu_checkpoints/checkpoint_0006000/all.csv
HPLT/hplt2c_deu_checkpoints,checkpoint_0007000,0.9103896103896104,0.697983697983698,0.747737111373475,0.7912087912087912,0.5519311064718163,0.6068689563187729,0.6824146981627297,0.6796785304247991,0.654320987654321,0.9873803307223672,0.0102931302070887,0.0095096973543889,0.0086158636544762,0.008051966225417,0.0080334497749856,0.0089192409810666,0.0084323165597428,0.0111794573812377,0.0136440654058039,0.0023285802538618,multiblimp/results/HPLT/hplt2c_deu_checkpoints/checkpoint_0007000/all.csv
HPLT/hplt2c_deu_checkpoints,checkpoint_0008000,0.887012987012987,0.6902616902616903,0.7508854781582054,0.7955259026687598,0.5375782881002088,0.606535511837279,0.6804461942257218,0.6681974741676234,0.6781893004115226,0.9899912967798086,0.0114086403735545,0.0095770821023603,0.0085799358868607,0.0079899967102664,0.008054289179157,0.0089205710075956,0.008446200962094,0.0112815346950985,0.0134025540597364,0.0020764887473472,multiblimp/results/HPLT/hplt2c_deu_checkpoints/checkpoint_0008000/all.csv
HPLT/hplt2c_deu_checkpoints,checkpoint_0009000,0.903896103896104,0.7207207207207207,0.7304210940574577,0.8131868131868132,0.5302713987473904,0.6155385128376125,0.7001312335958005,0.6659012629161883,0.6781893004115226,0.988685813751088,0.0106214642555478,0.0092924819218506,0.0088029305210764,0.0077214562737984,0.0080623166972394,0.0088831256130547,0.0082994222623181,0.0113010360660844,0.0134025540597364,0.0022063062790684,multiblimp/results/HPLT/hplt2c_deu_checkpoints/checkpoint_0009000/all.csv
HPLT/hplt2c_deu_checkpoints,checkpoint_0010000,0.8987012987012987,0.7057057057057057,0.747737111373475,0.8206436420722135,0.5508872651356994,0.6405468489496499,0.7040682414698163,0.6704936854190585,0.691358024691358,0.994342906875544,0.0108733723614872,0.0094391219861613,0.0086158636544762,0.0076003918038792,0.008035192787566,0.0087621032045754,0.0082679089167365,0.0112617307950733,0.0132522878337351,0.0015645510624166,multiblimp/results/HPLT/hplt2c_deu_checkpoints/checkpoint_0010000/all.csv
HPLT/hplt2c_deu_checkpoints,checkpoint_0011000,0.9,0.7232947232947233,0.7540338449429359,0.8116169544740973,0.5579331941544885,0.6178726242080693,0.6745406824146981,0.6762342135476463,0.660082304526749,0.9912967798085291,0.0108112495523467,0.0092660626486832,0.008543400453677,0.0077463434855238,0.0080227323328993,0.0088728945431179,0.0084868191415362,0.0112108868989217,0.0135893221146957,0.001937612025428,multiblimp/results/HPLT/hplt2c_deu_checkpoints/checkpoint_0011000/all.csv
HPLT/hplt2c_deu_checkpoints,checkpoint_0012000,0.912987012987013,0.7468897468897469,0.7768595041322314,0.8182888540031397,0.5537578288100209,0.6248749583194398,0.6912729658792651,0.6796785304247991,0.7053497942386832,0.9934725848563968,0.0101573162873429,0.0090055860656821,0.0082595827015438,0.007639138599793,0.0080303133906982,0.0088408975082372,0.0083676717561116,0.0111794573812377,0.0130787882175533,0.0016798617782598,multiblimp/results/HPLT/hplt2c_deu_checkpoints/checkpoint_0012000/all.csv
HPLT/hplt2c_deu_checkpoints,checkpoint_0013000,0.912987012987013,0.7275847275847276,0.7591499409681228,0.8210361067503925,0.5362734864300627,0.6412137379126376,0.6981627296587927,0.6934557979334098,0.6938271604938272,0.9912967798085291,0.0101573162873429,0.0092211773814151,0.0084827140503997,0.0075938869222637,0.008055850099151,0.0087585271216508,0.0083149048052675,0.011046682444197,0.0132227211812142,0.001937612025428,multiblimp/results/HPLT/hplt2c_deu_checkpoints/checkpoint_0013000/all.csv
HPLT/hplt2c_deu_checkpoints,checkpoint_0014000,0.9233766233766234,0.7417417417417418,0.7426210153482881,0.8171114599686028,0.5326200417536534,0.6458819606535512,0.7122703412073491,0.6670493685419059,0.702880658436214,0.995213228894691,0.0095857195448478,0.0090653031542403,0.0086729696507321,0.0076583319243586,0.0080599258182191,0.0087329780804723,0.0081998756120878,0.0112913230981824,0.0131104657227372,0.0014398073570031,multiblimp/results/HPLT/hplt2c_deu_checkpoints/checkpoint_0014000/all.csv
HPLT/hplt2c_deu_checkpoints,checkpoint_0015000,0.9285714285714286,0.7498927498927499,0.7638724911452184,0.8430141287284144,0.5430584551148225,0.652217405801934,0.6978346456692913,0.6716417910447762,0.6609053497942387,0.9947780678851176,0.009281074907815,0.0089699822003154,0.008425222818551,0.0072068917471334,0.0080471271317088,0.008696848021677,0.0083174675667173,0.0112517148984292,0.01358131942679,0.0015035009246437,multiblimp/results/HPLT/hplt2c_deu_checkpoints/checkpoint_0015000/all.csv
HPLT/hplt2c_deu_checkpoints,checkpoint_0016000,0.9090909090909092,0.7481767481767482,0.7469500196772924,0.8124018838304553,0.5553235908141962,0.6232077359119707,0.6751968503937008,0.6607347876004592,0.6559670781893004,0.995213228894691,0.0103600524054216,0.0089903972237758,0.008624751541377,0.0077339255229779,0.0080275377477207,0.0088486939374472,0.0084823822285779,0.0113438160714369,0.0136286514500363,0.0014398073570031,multiblimp/results/HPLT/hplt2c_deu_checkpoints/checkpoint_0016000/all.csv
HPLT/hplt2c_deu_checkpoints,checkpoint_0017000,0.9051948051948052,0.7554697554697555,0.7764659582841401,0.847331240188383,0.5511482254697286,0.6502167389129709,0.6833989501312336,0.669345579793341,0.6930041152263374,0.9947780678851176,0.0105570294082265,0.0089023301323157,0.0082647688733397,0.0071252808363833,0.0080347603876062,0.0087084397430138,0.0084253091933489,0.0112716706603071,0.0132326262057456,0.0015035009246437,multiblimp/results/HPLT/hplt2c_deu_checkpoints/checkpoint_0017000/all.csv
HPLT/hplt2c_deu_checkpoints,checkpoint_0018000,0.9246753246753248,0.746031746031746,0.777646595828414,0.8512558869701727,0.5610647181628392,0.6525508502834279,0.7122703412073491,0.6601607347876005,0.6781893004115226,0.9947780678851176,0.009510818761913,0.0090156539573253,0.0082491784100674,0.0070493690185138,0.0080166694187058,0.0086948996420811,0.0081998756120878,0.0113484761044048,0.0134025540597364,0.0015035009246437,multiblimp/results/HPLT/hplt2c_deu_checkpoints/checkpoint_0018000/all.csv
HPLT/hplt2c_deu_checkpoints,checkpoint_0019000,0.9337662337662338,0.7773487773487774,0.7922077922077922,0.8414442700156985,0.5542797494780793,0.6405468489496499,0.7109580052493438,0.6618828932261768,0.6748971193415638,0.9939077458659704,0.0089621755275907,0.0086168665155632,0.0080488132538025,0.0072360896291745,0.0080293971361939,0.0087621032045754,0.0082109794625242,0.0113344401879712,0.0134381986608233,0.0016232560533673,multiblimp/results/HPLT/hplt2c_deu_checkpoints/checkpoint_0019000/all.csv
HPLT/hplt2c_deu_checkpoints,checkpoint_0020000,0.9207792207792208,0.7794937794937795,0.7670208579299488,0.8390894819466248,0.532098121085595,0.6528842947649216,0.7158792650918635,0.6710677382319173,0.7152263374485597,0.994342906875544,0.0097331170752519,0.0085870820548772,0.0083860949505957,0.0072794177497907,0.0080604726193492,0.0086929465609413,0.0081689055578409,0.0112567323633259,0.0129474284803543,0.0015645510624166,multiblimp/results/HPLT/hplt2c_deu_checkpoints/checkpoint_0020000/all.csv
HPLT/hplt2c_deu_checkpoints,checkpoint_0021000,0.9233766233766234,0.7696267696267697,0.7839433293978748,0.8383045525902669,0.5386221294363257,0.6618872957652551,0.7204724409448819,0.6974741676234214,0.6880658436213992,0.995213228894691,0.0095857195448478,0.0087213748257112,0.0081643918722718,0.0072937369559138,0.0080530005027659,0.0086384243517957,0.0081285582312345,0.0110057899677253,0.0132910204676843,0.0014398073570031,multiblimp/results/HPLT/hplt2c_deu_checkpoints/checkpoint_0021000/all.csv
HPLT/hplt2c_deu_checkpoints,checkpoint_0022000,0.9272727272727272,0.782925782925783,0.7926013380558835,0.8555729984301413,0.5323590814196242,0.6875625208402801,0.7260498687664042,0.6538461538461539,0.6905349794238683,0.9939077458659704,0.0093585169577212,0.0085387300280289,0.008043184725621,0.0069639079296631,0.0080602003258426,0.0084634888672825,0.0080781423281987,0.0113985154467428,0.0132620446572348,0.0016232560533673,multiblimp/results/HPLT/hplt2c_deu_checkpoints/checkpoint_0022000/all.csv
HPLT/hplt2c_deu_checkpoints,checkpoint_0023000,0.9285714285714286,0.782925782925783,0.7926013380558835,0.8551805337519623,0.5474947807933194,0.6698899633211071,0.7162073490813649,0.6894374282433984,0.6954732510288066,0.9926022628372496,0.009281074907815,0.0085387300280289,0.008043184725621,0.0069717637632125,0.0080406107440359,0.0085870277630185,0.0081660583268094,0.0110865880428556,0.0132027621543331,0.0017875659223447,multiblimp/results/HPLT/hplt2c_deu_checkpoints/checkpoint_0023000/all.csv
HPLT/hplt2c_deu_checkpoints,checkpoint_0024000,0.9155844155844156,0.7558987558987559,0.8044077134986226,0.8571428571428571,0.5495824634655533,0.6532177392464155,0.714238845144357,0.6923076923076923,0.6732510288065844,0.9934725848563968,0.0100187871264381,0.0088970427010502,0.0078688568103622,0.0069323083723138,0.0080373212717052,0.0086909887750877,0.0081830621196032,0.0110581842734483,0.0134557369476552,0.0016798617782598,multiblimp/results/HPLT/hplt2c_deu_checkpoints/checkpoint_0024000/all.csv
